filename,artist,genre,description,phash,width,height,genre_count,subset
Impressionism/childe-hassam_naples.jpg,childe hassam,['Impressionism'],naples,a5d0af6d803bd8a6,1641,1382,1,train
Impressionism/childe-hassam_new-england-headlands.jpg,childe hassam,['Impressionism'],new-england-headlands,8334f803977eb907,1382,1384,1,train
Impressionism/childe-hassam_new-england-road.jpg,childe hassam,['Impressionism'],new-england-road,93abd8e52c062f9c,1382,1409,1,train
Impressionism/childe-hassam_new-york-hod-carriers.jpg,childe hassam,['Impressionism'],new-york-hod-carriers,cb0b77342e4955a9,1382,1527,1,train
Impressionism/childe-hassam_new-york-late-afternoon-winter.jpg,childe hassam,['Impressionism'],new-york-late-afternoon-winter,91d4ee23e8caf125,1382,2075,1,train
Impressionism/childe-hassam_new-york-street-scene.jpg,childe hassam,['Impressionism'],new-york-street-scene,9a07b5ba4b49e532,1382,1675,1,train
Impressionism/childe-hassam_new-york-winter-window-1919.jpg,childe hassam,['Impressionism'],new-york-winter-window-1919,d9dc666186876791,1647,1382,1,train
Impressionism/childe-hassam_newfields-new-hampshire-1.jpg,childe hassam,['Impressionism'],newfields-new-hampshire-1,a0e7f298d9296966,1946,1382,1,train
Impressionism/childe-hassam_newfields-new-hampshire.jpg,childe hassam,['Impressionism'],newfields-new-hampshire,9bfc1916b95002bf,1968,1382,1,train
Impressionism/childe-hassam_newport-waterfront.jpg,childe hassam,['Impressionism'],newport-waterfront,ee41c235399eb6e0,1382,1470,1,train
Impressionism/childe-hassam_news-depot-cos-cob-1912.jpg,childe hassam,['Impressionism'],news-depot-cos-cob-1912,fc798b8958c65938,2467,1382,1,train
Impressionism/childe-hassam_nocturne-hyde-park-corner.jpg,childe hassam,['Impressionism'],nocturne-hyde-park-corner,edd0136cd097267c,1382,1804,1,train
Impressionism/childe-hassam_nocturne-railway-crossing-chicago-1893.jpg,childe hassam,['Impressionism'],nocturne-railway-crossing-chicago-1893,d8e6e11906f73968,1382,1935,1,train
Impressionism/childe-hassam_norman-s-woe-gloucester-massachusetts.jpg,childe hassam,['Impressionism'],norman-s-woe-gloucester-massachusetts,be2760c0cfd8d9e0,1898,1382,1,train
Impressionism/childe-hassam_northeast-gorge-at-appledore.jpg,childe hassam,['Impressionism'],northeast-gorge-at-appledore,bfd07c81d02fb0aa,1486,1382,1,train
Impressionism/childe-hassam_northeast-headlands-new-england-coast.jpg,childe hassam,['Impressionism'],northeast-headlands-new-england-coast,ce5384207cf7d9d0,1641,1382,1,train
Impressionism/childe-hassam_notre-dame-cathedral-paris.jpg,childe hassam,['Impressionism'],notre-dame-cathedral-paris,b8bfc5c09646c0bd,1645,1382,1,train
Impressionism/childe-hassam_november-cos-cob.jpg,childe hassam,['Impressionism'],november-cos-cob,e46526cbeaea5035,1685,1382,1,train
Impressionism/childe-hassam_nude-in-sunlilt-wood.jpg,childe hassam,['Impressionism'],nude-in-sunlilt-wood,d5d41ea795e3090d,1833,1382,1,train
Impressionism/childe-hassam_nude-on-the-cliffs.jpg,childe hassam,['Impressionism'],nude-on-the-cliffs,afd6300aceb783c1,1382,1873,1,train
Impressionism/childe-hassam_numph-bathing.jpg,childe hassam,['Impressionism'],numph-bathing,99f4321b4db8c23e,1382,1701,1,train
Impressionism/childe-hassam_nurses-in-the-park.jpg,childe hassam,['Impressionism'],nurses-in-the-park,80ec3bd1905fea99,1828,1382,1,train
Impressionism/childe-hassam_nymph-on-a-rocky-ledge.jpg,childe hassam,['Impressionism'],nymph-on-a-rocky-ledge,c7d0fc36c98d30c6,1382,1805,1,train
Impressionism/childe-hassam_october-sundown-newport-1901.jpg,childe hassam,['Impressionism'],october-sundown-newport-1901,bfc9d066483d3683,1382,1498,1,train
Impressionism/childe-hassam_old-bottle-man.jpg,childe hassam,['Impressionism'],old-bottle-man,bc82c2cc67979ce4,1382,1841,1,train
Impressionism/childe-hassam_old-dutch-building-fishkill-new-york.jpg,childe hassam,['Impressionism'],old-dutch-building-fishkill-new-york,c0119e1e25774f3b,1950,1382,1,train
Impressionism/childe-hassam_old-house-east-hampton.jpg,childe hassam,['Impressionism'],old-house-east-hampton,9cd363d24a8e0f1d,2031,1382,1,train
Impressionism/childe-hassam_old-house-nantucket.jpg,childe hassam,['Impressionism'],old-house-nantucket,9983a494cf29e55e,1756,1382,1,train
Impressionism/childe-hassam_old-long-island-landscape.jpg,childe hassam,['Impressionism'],old-long-island-landscape,c5931053d7f8665c,1845,1382,1,train
Impressionism/childe-hassam_old-lyme-bridge.jpg,childe hassam,['Impressionism'],old-lyme-bridge,f18ce6135ca71a65,1434,1382,1,train
Impressionism/childe-hassam_on-the-balcony.jpg,childe hassam,['Impressionism'],on-the-balcony,c29b9564cb99069f,1382,2332,1,train
Impressionism/childe-hassam_on-the-deck.jpg,childe hassam,['Impressionism'],on-the-deck,9cbcc7618c3ac517,1382,2196,1,train
Impressionism/childe-hassam_on-the-snake-river-oregon.jpg,childe hassam,['Impressionism'],on-the-snake-river-oregon,dcc81a7fb2f13888,1615,1382,1,train
Impressionism/childe-hassam_oregon-coast.jpg,childe hassam,['Impressionism'],oregon-coast,f952c38d8c2da666,1552,1382,1,train
Impressionism/childe-hassam_oregon-landscape.jpg,childe hassam,['Impressionism'],oregon-landscape,fc98542790fa167a,1852,1382,1,train
Impressionism/childe-hassam_outskirts-of-east-gloucester.jpg,childe hassam,['Impressionism'],outskirts-of-east-gloucester,b6d8c98394ec8de2,1785,1382,1,train
Impressionism/childe-hassam_over-the-great-divide.jpg,childe hassam,['Impressionism'],over-the-great-divide,c1c7475ae6252cbc,2717,1382,1,train
Impressionism/childe-hassam_oyster-sloop-cos-cob.jpg,childe hassam,['Impressionism'],oyster-sloop-cos-cob,9251b30585e3d7ea,1382,1496,1,train
Impressionism/childe-hassam_paris-at-twilight.jpg,childe hassam,['Impressionism'],paris-at-twilight,c4d5fd1b1b81643a,1382,1687,1,train
Impressionism/childe-hassam_paris-nocturne.jpg,childe hassam,['Impressionism'],paris-nocturne,e018cf6b79b485a9,1382,1890,1,train
Impressionism/childe-hassam_paris-street-scene-1.jpg,childe hassam,['Impressionism'],paris-street-scene-1,9d98c26c728be473,1382,1845,1,train
Impressionism/childe-hassam_paris-street-scene.jpg,childe hassam,['Impressionism'],paris-street-scene,8f36c94bb07b8a4a,1650,1382,1,train
Impressionism/childe-hassam_paris-street.jpg,childe hassam,['Impressionism'],paris-street,fc7f9bbc3420c0c4,1939,1382,1,train
Impressionism/childe-hassam_park-monceau-paris.jpg,childe hassam,['Impressionism'],park-monceau-paris,c6fc67f5240e98c8,1382,1855,1,train
Impressionism/childe-hassam_peach-blossoms-villiers-le-bel-1889.jpg,childe hassam,['Impressionism'],peach-blossoms-villiers-le-bel-1889,b5a5cad6d7898823,1382,1612,1,train
Impressionism/childe-hassam_peonies.jpg,childe hassam,['Impressionism'],peonies,b66e0b4e3b95441d,1382,1808,1,train
Impressionism/childe-hassam_perros-guire-cotes-du-nord-france.jpg,childe hassam,['Impressionism'],perros-guire-cotes-du-nord-france,cab635ead1332e22,2026,1382,1,train
Impressionism/childe-hassam_piazza-di-spagna-rome.jpg,childe hassam,['Impressionism'],piazza-di-spagna-rome,832c2b5ad24d9a3f,1382,1679,1,train
Impressionism/childe-hassam_place-centrale-and-fort-cabanas-1895.jpg,childe hassam,['Impressionism'],place-centrale-and-fort-cabanas-1895,a5da82718db7c26a,1689,1382,1,train
Impressionism/childe-hassam_point-lobos-carmel.jpg,childe hassam,['Impressionism'],point-lobos-carmel,c2c633b13a25b765,1726,1382,1,train
Impressionism/childe-hassam_pomona.jpg,childe hassam,['Impressionism'],pomona,e09e744ce142ebce,1382,2062,1,train
Impressionism/childe-hassam_pont-aven-noon-day.jpg,childe hassam,['Impressionism'],pont-aven-noon-day,c631e80cc9d96cf3,1382,1666,1,train
Impressionism/childe-hassam_poppies-isles-of-shoals-1.jpg,childe hassam,['Impressionism'],poppies-isles-of-shoals-1,9188ee753b0a17f1,1625,1382,1,train
Impressionism/childe-hassam_poppies-on-the-isles-of-shoals-1890.jpg,childe hassam,['Impressionism'],poppies-on-the-isles-of-shoals-1890,d589f8270bb0e78a,1655,1382,1,train
Impressionism/childe-hassam_portland-harbor.jpg,childe hassam,['Impressionism'],portland-harbor,8c3ed76960924ce7,2128,1382,1,train
Impressionism/childe-hassam_portrait-of-a-lady-in-blue-dress.jpg,childe hassam,['Impressionism'],portrait-of-a-lady-in-blue-dress,b2644f66c6339999,1382,2176,1,train
Impressionism/childe-hassam_promenade-at-sunset-paris-1889.jpg,childe hassam,['Impressionism'],promenade-at-sunset-paris-1889,ed4966e666c9990c,1382,1673,1,train
Impressionism/childe-hassam_promenade.jpg,childe hassam,['Impressionism'],promenade,c996b22d6ec99456,2115,1382,1,train
Impressionism/childe-hassam_provincetown-grocery-store.jpg,childe hassam,['Impressionism'],provincetown-grocery-store,c512966d69d88e9b,1382,1675,1,train
Impressionism/childe-hassam_provincetown.jpg,childe hassam,['Impressionism'],provincetown,b2c78cad72478be0,1382,1457,1,train
Impressionism/childe-hassam_rainy-day-boston.jpg,childe hassam,['Impressionism'],rainy-day-boston,8405e1d8d2797cf9,2615,1382,1,train
Impressionism/childe-hassam_rainy-day-on-fifth-avenue.jpg,childe hassam,['Impressionism'],rainy-day-on-fifth-avenue,a6e3fcd441cd1487,2003,1382,1,train
Impressionism/childe-hassam_rialto-market-venice.jpg,childe hassam,['Impressionism'],rialto-market-venice,aeb2a53cb89a583c,1382,1911,1,train
Impressionism/childe-hassam_road-to-the-land-of-nod.jpg,childe hassam,['Impressionism'],road-to-the-land-of-nod,83e9b0e497d79432,1722,1382,1,train
Impressionism/childe-hassam_rocks-at-appledore.jpg,childe hassam,['Impressionism'],rocks-at-appledore,dd5ac32d27163833,1873,1382,1,train
Impressionism/childe-hassam_rocky-beach-appledore.jpg,childe hassam,['Impressionism'],rocky-beach-appledore,89172ab73cc8b3d8,1441,1382,1,train
Impressionism/childe-hassam_roses.jpg,childe hassam,['Impressionism'],roses,c76f5a1434731ab2,1382,1906,1,train
Impressionism/childe-hassam_rue-madeleine-place-de-l-opera.jpg,childe hassam,['Impressionism'],rue-madeleine-place-de-l-opera,9c19b1754ece1ce8,1382,1658,1,train
Impressionism/childe-hassam_rue-montmartre-paris.jpg,childe hassam,['Impressionism'],rue-montmartre-paris,9e9c8ec666277158,1382,1656,1,train
Impressionism/childe-hassam_sailing-ship-locked-in-ice-1.jpg,childe hassam,['Impressionism'],sailing-ship-locked-in-ice-1,b9c6c63931c6670e,2078,1382,1,train
Impressionism/childe-hassam_sailing-ship-locked-in-ice.jpg,childe hassam,['Impressionism'],sailing-ship-locked-in-ice,b9c4ce3f19c2661c,1976,1382,1,train
Impressionism/childe-hassam_sailing-vessel-at-sea-sunset.jpg,childe hassam,['Impressionism'],sailing-vessel-at-sea-sunset,9585f87aca9f0586,2352,1382,1,train
Impressionism/childe-hassam_san-pietro-venice.jpg,childe hassam,['Impressionism'],san-pietro-venice,bbb4c139e6919c29,1765,1382,1,train
Impressionism/childe-hassam_sand-springs-butte.jpg,childe hassam,['Impressionism'],sand-springs-butte,b0c84939d3dc3c73,1382,1382,1,train
Impressionism/childe-hassam_scene-in-holland.jpg,childe hassam,['Impressionism'],scene-in-holland,ac92d16f2a85c2ee,1936,1382,1,train
Impressionism/childe-hassam_sea-and-rocks-appledore-isles-of-shoals.jpg,childe hassam,['Impressionism'],sea-and-rocks-appledore-isles-of-shoals,acb5b332e14dc991,1382,1946,1,train
Impressionism/childe-hassam_seascape-isles-of-shoals.jpg,childe hassam,['Impressionism'],seascape-isles-of-shoals,bb84e1339c4db661,1761,1382,1,train
Impressionism/childe-hassam_seaweed-and-surf-appledore.jpg,childe hassam,['Impressionism'],seaweed-and-surf-appledore,dfb28dc03b2cb14c,1483,1382,1,train
Impressionism/childe-hassam_self-portrait.jpg,childe hassam,['Impressionism'],self-portrait,9e7244e9b16556d8,1382,2275,1,train
Impressionism/childe-hassam_skating.jpg,childe hassam,['Impressionism'],skating,c4a4b39fd5590a2e,1382,1955,1,train
Impressionism/childe-hassam_snow-storm-fifth-avenue-1907.jpg,childe hassam,['Impressionism'],snow-storm-fifth-avenue-1907,b72828b1bfee6601,1382,1865,1,train
Impressionism/childe-hassam_south-ledges-appledore.jpg,childe hassam,['Impressionism'],south-ledges-appledore,8d26f04b4af4d2cb,1482,1382,1,train
Impressionism/childe-hassam_sparyard-inner-harbor-gloucester.jpg,childe hassam,['Impressionism'],sparyard-inner-harbor-gloucester,8050bcffb5e53a18,1382,1658,1,train
Impressionism/childe-hassam_spring-aka-the-artist-s-sister.jpg,childe hassam,['Impressionism'],spring-aka-the-artist-s-sister,dae1a11eb97898aa,1382,2475,1,train
Impressionism/childe-hassam_spring-at-old-lyme.jpg,childe hassam,['Impressionism'],spring-at-old-lyme,ebfb3c84f1e010e4,1382,1716,1,train
Impressionism/childe-hassam_spring-morning-in-the-heart-of-the-city-aka-madison-square-new-york.jpg,childe hassam,['Impressionism'],spring-morning-in-the-heart-of-the-city-aka-madison-square-new-york,a398a7c8ce67b621,1382,1916,1,train
Impressionism/childe-hassam_spring-navesink-highlands.jpg,childe hassam,['Impressionism'],spring-navesink-highlands,8e9e94a8ae307957,1646,1382,1,train
Impressionism/childe-hassam_spring-woods.jpg,childe hassam,['Impressionism'],spring-woods,c1edb6db43e204ca,2163,1382,1,train
Impressionism/childe-hassam_still-life-fruits-1.jpg,childe hassam,['Impressionism'],still-life-fruits-1,c8e13b8e6639077c,2609,1382,1,train
Impressionism/childe-hassam_still-life-fruits.jpg,childe hassam,['Impressionism'],still-life-fruits,81f93a85c5391abe,1620,1382,1,train
Impressionism/childe-hassam_stone-bridge.jpg,childe hassam,['Impressionism'],stone-bridge,8ad363667a28b39a,1715,1382,1,train
Impressionism/childe-hassam_street-in-portsmouth.jpg,childe hassam,['Impressionism'],street-in-portsmouth,8e69a9789b263587,1978,1382,1,train
Impressionism/childe-hassam_street-scene-christmas-morning.jpg,childe hassam,['Impressionism'],street-scene-christmas-morning,f3590f241cb23ab3,1382,1943,1,train
Impressionism/childe-hassam_street-scene-montmartre.jpg,childe hassam,['Impressionism'],street-scene-montmartre,c5b6d0c1176eaa72,1382,1906,1,train
Impressionism/childe-hassam_street-scene-with-hansom-cab.jpg,childe hassam,['Impressionism'],street-scene-with-hansom-cab,865fccb2115c68b7,2498,1382,1,train
Impressionism/childe-hassam_summer-afternoon-isles-of-shoals.jpg,childe hassam,['Impressionism'],summer-afternoon-isles-of-shoals,baa5d6413a219cd7,1823,1382,1,train
Impressionism/childe-hassam_summer-at-cos-cob.jpg,childe hassam,['Impressionism'],summer-at-cos-cob,c3943ce13f1f6078,1382,1672,1,train
Impressionism/childe-hassam_summer-evening-paris.jpg,childe hassam,['Impressionism'],summer-evening-paris,e18ffe1c0340c9f6,1382,1822,1,train
Impressionism/childe-hassam_summer-evening.jpg,childe hassam,['Impressionism'],summer-evening,cdd9c071e6343696,2279,1382,1,train
Impressionism/childe-hassam_summer-porch-at-mr-and-mrs-c-e-s-wood-s.jpg,childe hassam,['Impressionism'],summer-porch-at-mr-and-mrs-c-e-s-wood-s,f7fb24ca1307b4c0,1655,1382,1,train
Impressionism/childe-hassam_summer-sunlight.jpg,childe hassam,['Impressionism'],summer-sunlight,b89a64aca3634377,1382,1645,1,train
Impressionism/childe-hassam_summertime.jpg,childe hassam,['Impressionism'],summertime,95a6fc19641f1ba2,1626,1382,1,train
Impressionism/childe-hassam_sunday-morning-appledore.jpg,childe hassam,['Impressionism'],sunday-morning-appledore,c853b7e74898b6a2,1952,1382,1,train
Impressionism/childe-hassam_sunlight-on-an-old-house-putnam.jpg,childe hassam,['Impressionism'],sunlight-on-an-old-house-putnam,e02b5f606353179e,1382,1737,1,train
Impressionism/childe-hassam_sunrise-autumn.jpg,childe hassam,['Impressionism'],sunrise-autumn,dcf6a1852c5ad9d0,2078,1382,1,train
Impressionism/childe-hassam_sunset-at-sea.jpg,childe hassam,['Impressionism'],sunset-at-sea,b942568bd4c76c39,1382,1430,1,train
Impressionism/childe-hassam_surf-and-rocks.jpg,childe hassam,['Impressionism'],surf-and-rocks,cfbc30c30cb03f99,2136,1382,1,train
Impressionism/childe-hassam_surf-appledore.jpg,childe hassam,['Impressionism'],surf-appledore,8f88d0f2321aaff4,1623,1382,1,train
Impressionism/childe-hassam_surf-isles-of-shoals.jpg,childe hassam,['Impressionism'],surf-isles-of-shoals,8bae349096cfab85,1684,1382,1,train
Impressionism/childe-hassam_sylph-s-rock-1907.jpg,childe hassam,['Impressionism'],sylph-s-rock-1907,afd0b0e3962d9c70,1646,1382,1,train
Impressionism/childe-hassam_tanagra-the-builders-new-york.jpg,childe hassam,['Impressionism'],tanagra-the-builders-new-york,e1fc4c366a0f0f98,1388,1382,1,train
Impressionism/childe-hassam_telegraph-hill-san-fraicisco.jpg,childe hassam,['Impressionism'],telegraph-hill-san-fraicisco,baa9f5568248c1cf,1423,1382,1,train
Impressionism/childe-hassam_ten-pound-island.jpg,childe hassam,['Impressionism'],ten-pound-island,c08fe899b6741f4a,1407,1382,1,train
Impressionism/childe-hassam_the-altar-and-the-shrine.jpg,childe hassam,['Impressionism'],the-altar-and-the-shrine,e1849fe07d6e860e,1381,1742,1,train
Impressionism/childe-hassam_the-artist-s-wife-in-a-garden-villiers-le-bel.jpg,childe hassam,['Impressionism'],the-artist-s-wife-in-a-garden-villiers-le-bel,9728389f9e6d6590,2186,1382,1,train
Impressionism/childe-hassam_the-ash-blond.jpg,childe hassam,['Impressionism'],the-ash-blond,917e438d76626b25,1382,1706,1,train
Impressionism/childe-hassam_the-avenue-in-the-rain.jpg,childe hassam,['Impressionism'],the-avenue-in-the-rain,f2b6f7662ba001d8,1382,2622,1,train
Impressionism/childe-hassam_the-barn-cos-cob.jpg,childe hassam,['Impressionism'],the-barn-cos-cob,c5a87a0768d72b65,1382,1706,1,train
Impressionism/childe-hassam_the-barnyard.jpg,childe hassam,['Impressionism'],the-barnyard,81aede7c5852f161,1869,1382,1,train
Impressionism/childe-hassam_the-bather-1915.jpg,childe hassam,['Impressionism'],the-bather-1915,cfb061f29094bf2c,1382,2211,1,train
Impressionism/childe-hassam_the-bather.jpg,childe hassam,['Impressionism'],the-bather,846b46c95b27d857,1532,1382,1,train
Impressionism/childe-hassam_the-bathers.jpg,childe hassam,['Impressionism'],the-bathers,b9e8cd9dc41d9a60,4262,1382,1,train
Impressionism/childe-hassam_the-boid-de-boulogne.jpg,childe hassam,['Impressionism'],the-boid-de-boulogne,cad5d9d8333b0646,1382,1772,1,train
Impressionism/childe-hassam_the-breakfast-room-winter-morning-1911.jpg,childe hassam,['Impressionism'],the-breakfast-room-winter-morning-1911,ca8a651f775ce203,1685,1382,1,train
Impressionism/childe-hassam_the-brush-house.jpg,childe hassam,['Impressionism'],the-brush-house,ab3de8c0ce288cee,2035,1382,1,train
Impressionism/childe-hassam_the-butterfly.jpg,childe hassam,['Impressionism'],the-butterfly,cea339be4fe110c1,1382,2632,1,train
Impressionism/childe-hassam_the-cedar-lot-old-lyme.jpg,childe hassam,['Impressionism'],the-cedar-lot-old-lyme,b591f8b25569ac25,1941,1382,1,train
Impressionism/childe-hassam_the-chinese-merchants.jpg,childe hassam,['Impressionism'],the-chinese-merchants,da8d35a7a90ada2c,2498,1382,1,train
Impressionism/childe-hassam_the-church-at-gloucester.jpg,childe hassam,['Impressionism'],the-church-at-gloucester,9c8865b6772972b2,1382,1624,1,train
Impressionism/childe-hassam_the-cove.jpg,childe hassam,['Impressionism'],the-cove,bc70bf1ebc03f081,1967,1382,1,train
Impressionism/childe-hassam_the-east-headland-appledore-isles-of-shoals.jpg,childe hassam,['Impressionism'],the-east-headland-appledore-isles-of-shoals,e69344cc72b41b5e,1382,1636,1,train
Impressionism/childe-hassam_the-evening-star.jpg,childe hassam,['Impressionism'],the-evening-star,dd942a7e2e0b6a25,1628,1382,1,train
Impressionism/childe-hassam_the-fireplace.jpg,childe hassam,['Impressionism'],the-fireplace,b3ac945bb772c0c4,2068,1382,1,train
Impressionism/childe-hassam_the-fishermen-cos-cob.jpg,childe hassam,['Impressionism'],the-fishermen-cos-cob,f7f0f3818c9c8da0,1382,1556,1,train
Impressionism/childe-hassam_the-flag-fifth-avenue.jpg,childe hassam,['Impressionism'],the-flag-fifth-avenue,9ae53bf004de948b,1382,1642,1,train
Impressionism/childe-hassam_the-flag-outside-her-window-april-aka-boys-marching-by.jpg,childe hassam,['Impressionism'],the-flag-outside-her-window-april-aka-boys-marching-by,947b75209eccc3ac,1382,1515,1,train
Impressionism/childe-hassam_the-garden-door.jpg,childe hassam,['Impressionism'],the-garden-door,87a3ecccf39a9822,1382,1569,1,train
Impressionism/childe-hassam_the-goldfish-window.jpg,childe hassam,['Impressionism'],the-goldfish-window,ddad74cb3243c868,1972,1382,1,train
Impressionism/childe-hassam_the-gorge-appledore-isles-of-shoals.jpg,childe hassam,['Impressionism'],the-gorge-appledore-isles-of-shoals,fc8e87c3c9b462c8,1638,1382,1,train
Impressionism/childe-hassam_the-gorge-appledore.jpg,childe hassam,['Impressionism'],the-gorge-appledore,eae09633d87b5829,1958,1382,1,train
Impressionism/childe-hassam_the-grands-boulevard-paris.jpg,childe hassam,['Impressionism'],the-grands-boulevard-paris,e0d6df3a30848ef2,2336,1382,1,train
Impressionism/childe-hassam_the-harbor-of-a-thousand-masts-gloucester.jpg,childe hassam,['Impressionism'],the-harbor-of-a-thousand-masts-gloucester,b09ddfe3300d4672,1429,1382,1,train
Impressionism/childe-hassam_the-hawk-s-nest.jpg,childe hassam,['Impressionism'],the-hawk-s-nest,b6f2f831a0c961bc,1382,1981,1,train
Impressionism/childe-hassam_the-holly-farm.jpg,childe hassam,['Impressionism'],the-holly-farm,9168fc55e4162bbc,1700,1382,1,train
Impressionism/childe-hassam_the-hourse-of-actaeon-montauk.jpg,childe hassam,['Impressionism'],the-hourse-of-actaeon-montauk,b6b0ef41c8c63335,1758,1382,1,train
Impressionism/childe-hassam_the-hovel-and-the-skyscraper.jpg,childe hassam,['Impressionism'],the-hovel-and-the-skyscraper,85e18ef4efd98260,1382,1604,1,train
Impressionism/childe-hassam_the-isles-of-shoals.jpg,childe hassam,['Impressionism'],the-isles-of-shoals,99e0896fb658e934,1382,1644,1,train
Impressionism/childe-hassam_the-ledges.jpg,childe hassam,['Impressionism'],the-ledges,d5ec09db197290b3,1396,1382,1,train
Impressionism/childe-hassam_the-lion-gardiner-house-east-hampton.jpg,childe hassam,['Impressionism'],the-lion-gardiner-house-east-hampton,fb3a805b9438a7a5,1832,1382,1,train
Impressionism/childe-hassam_the-little-pond-appledore.jpg,childe hassam,['Impressionism'],the-little-pond-appledore,d98e3c512fd19661,1933,1381,1,train
Impressionism/childe-hassam_the-mackaye-spectatorium.jpg,childe hassam,['Impressionism'],the-mackaye-spectatorium,93ecb30c52297ec3,2061,1382,1,train
Impressionism/childe-hassam_the-manhattan-club.jpg,childe hassam,['Impressionism'],the-manhattan-club,861fef6059ef4414,1673,1382,1,train
Impressionism/childe-hassam_the-mirror-cos-cob-connecticut.jpg,childe hassam,['Impressionism'],the-mirror-cos-cob-connecticut,a0d66964bfc6b922,1983,1382,1,train
Impressionism/childe-hassam_the-new-york-bouquet-west-forty-second-street.jpg,childe hassam,['Impressionism'],the-new-york-bouquet-west-forty-second-street,c28f3d954cd239c9,1382,2047,1,train
Impressionism/childe-hassam_the-new-york-window.jpg,childe hassam,['Impressionism'],the-new-york-window,c4f4492e9ef803d5,1382,1799,1,train
Impressionism/childe-hassam_the-north-gorge-appledore-isles-of-shoals.jpg,childe hassam,['Impressionism'],the-north-gorge-appledore-isles-of-shoals,dbf0848f2d64d392,1382,1951,1,train
Impressionism/childe-hassam_the-norwegian-cottage.jpg,childe hassam,"['Impressionism', 'Impressionism']",the-norwegian-cottage,e6e7a4d2d814c2f8,1631,1382,2,train
Impressionism/childe-hassam_the-old-fairbanks-house-dedham-massachusetts.jpg,childe hassam,['Impressionism'],the-old-fairbanks-house-dedham-massachusetts,843494c44bcded6f,1382,1393,1,train
Impressionism/childe-hassam_the-quai-lannion.jpg,childe hassam,['Impressionism'],the-quai-lannion,e895a7895c33a7c8,1968,1382,1,train
Impressionism/childe-hassam_the-quai-st-michel.jpg,childe hassam,['Impressionism'],the-quai-st-michel,c6cbb824b2e4a57a,1767,1382,1,train
Impressionism/childe-hassam_the-quarry-pool-folly-cove-cape-ann.jpg,childe hassam,['Impressionism'],the-quarry-pool-folly-cove-cape-ann,bbac88c16707e8f8,1851,1381,1,train
Impressionism/childe-hassam_the-room-of-flowers.jpg,childe hassam,['Impressionism'],the-room-of-flowers,936db842e2ed193a,1407,1382,1,train
Impressionism/childe-hassam_the-sea.jpg,childe hassam,['Impressionism'],the-sea,f3c2266db1c2c3b8,1382,1503,1,train
Impressionism/childe-hassam_the-silver-veil-and-the-golden-gate.jpg,childe hassam,['Impressionism'],the-silver-veil-and-the-golden-gate,d49d853a7ae24317,1514,1382,1,train
Impressionism/childe-hassam_the-snowy-winter-of-1918-new-york.jpg,childe hassam,['Impressionism'],the-snowy-winter-of-1918-new-york,e3619eab7b10718a,1382,2017,1,train
Impressionism/childe-hassam_the-sonata-1.jpg,childe hassam,['Impressionism'],the-sonata-1,c6e72360df800ff1,1404,1382,1,train
Impressionism/childe-hassam_the-sonata.jpg,childe hassam,['Impressionism'],the-sonata,c43ab923d1ab9c4e,1382,1385,1,train
Impressionism/childe-hassam_the-south-gorge-appledore-isles-of-shoals.jpg,childe hassam,['Impressionism'],the-south-gorge-appledore-isles-of-shoals,fcfdb57036032198,1382,1675,1,train
Impressionism/childe-hassam_the-south-ledges-appledore.jpg,childe hassam,['Impressionism'],the-south-ledges-appledore,8d26b05b4af4d2cb,1444,1382,1,train
Impressionism/childe-hassam_the-southwest-wind.jpg,childe hassam,['Impressionism'],the-southwest-wind,a5b8de4779a98231,1638,1382,1,train
Impressionism/childe-hassam_the-spanish-steps-rome.jpg,childe hassam,['Impressionism'],the-spanish-steps-rome,b811f1c5c0cc5f6e,1382,1756,1,train
Impressionism/childe-hassam_the-victorian-chair.jpg,childe hassam,['Impressionism'],the-victorian-chair,9226ca0d857eb6da,1382,1635,1,train
Impressionism/childe-hassam_the-water-garden.jpg,childe hassam,['Impressionism'],the-water-garden,819e334f411f9eb4,2081,1382,1,train
Impressionism/childe-hassam_the-white-dory.jpg,childe hassam,['Impressionism'],the-white-dory,976619c9649cc772,1382,1700,1,train
Impressionism/childe-hassam_thunderstorm-on-the-oregon-trail.jpg,childe hassam,['Impressionism'],thunderstorm-on-the-oregon-trail,801f3ff81c46ef30,1818,1382,1,train
Impressionism/childe-hassam_twenty-six-of-june-old-lyme.jpg,childe hassam,['Impressionism'],twenty-six-of-june-old-lyme,f3c104ed17f59816,1382,1721,1,train
Impressionism/childe-hassam_twilight-aka-le-crepuscule.jpg,childe hassam,['Impressionism'],twilight-aka-le-crepuscule,d1bef945027da449,2071,1382,1,train
Impressionism/childe-hassam_union-square-1893.jpg,childe hassam,['Impressionism'],union-square-1893,8dd59742b62c699c,1382,1748,1,train
Impressionism/childe-hassam_union-square.jpg,childe hassam,['Impressionism'],union-square,d296da2d247531d6,1382,1659,1,train
Impressionism/childe-hassam_venice.jpg,childe hassam,['Impressionism'],venice,f38e877844e3195c,2085,1382,1,train
Impressionism/childe-hassam_veranda-of-the-old-house.jpg,childe hassam,['Impressionism'],veranda-of-the-old-house,a1d0991f9eeb1833,1382,2057,1,train
Impressionism/childe-hassam_view-of-broadway-and-fifth-avenue.jpg,childe hassam,"['Impressionism', 'Impressionism']",view-of-broadway-and-fifth-avenue,d3d4bf1561c098b5,1382,1791,2,train
